season,week,celebrity_name,celebrity_industry,results,total_judge_score,num_judges,judge_rank,judge_percent,eliminated_week_num,is_eliminated,estimated_fan_metric,normalized_fan_support,scoring_system,fan_judge_deviation
11,3,Rick Fox,Athlete,Eliminated Week 7,24.0,3,2.0,0.1085972850678733,7,False,0.10859728506787335,0.10859728506787335,percent,4.163336342344337e-17
11,3,The Situation,TV Personality,Eliminated Week 4,20.0,3,7.0,0.090497737556561,4,False,0.09049773755656104,0.09049773755656104,percent,4.163336342344337e-17
11,4,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,3.0,0.1284916201117318,6,False,0.12849162011173182,0.12849162011173182,percent,2.7755575615628914e-17
11,4,Brandy,Singer/Rapper,Eliminated Week 9,24.0,3,2.0,0.1340782122905028,9,False,0.13407821229050282,0.13407821229050282,percent,2.7755575615628914e-17
11,4,Bristol Palin,TV Personality,3rd Place,16.0,3,8.0,0.0893854748603352,11,False,0.08938547486033521,0.08938547486033521,percent,1.3877787807814457e-17
11,4,Florence Henderson,Actor/Actress,Eliminated Week 5,17.5,3,6.0,0.0977653631284916,5,False,0.09776536312849163,0.09776536312849163,percent,2.7755575615628914e-17
11,4,Jennifer Grey,Actor/Actress,1st Place,28.0,3,1.0,0.1564245810055866,11,False,0.15642458100558662,0.15642458100558662,percent,2.7755575615628914e-17
11,4,Kurt Warner,Athlete,Eliminated Week 8,17.0,3,7.0,0.0949720670391061,8,False,0.09497206703910613,0.09497206703910613,percent,2.7755575615628914e-17
11,4,Kyle Massey,Actor/Actress,2nd Place,20.0,3,4.0,0.1117318435754189,11,False,0.11173184357541893,0.11173184357541893,percent,2.7755575615628914e-17
11,4,Rick Fox,Athlete,Eliminated Week 7,19.5,3,5.0,0.1089385474860335,7,False,0.10893854748603353,0.10893854748603353,percent,2.7755575615628914e-17
11,4,The Situation,TV Personality,Eliminated Week 4,14.0,3,9.0,0.0782122905027933,4,True,0.07821229050279331,0.07821229050279331,percent,1.3877787807814457e-17
11,5,Audrina Patridge,TV Personality,Eliminated Week 6,23.0,3,5.0,0.1263736263736263,6,False,0.1266247384406432,0.1266247384406432,percent,0.0002511120670168898
11,5,Brandy,Singer/Rapper,Eliminated Week 9,27.0,3,1.0,0.1483516483516483,9,False,0.14869623846992702,0.14869623846992702,percent,0.0003445901182787259
11,5,Bristol Palin,TV Personality,3rd Place,18.0,3,8.0,0.0989010989010989,11,False,0.11440682856436832,0.11440682856436832,percent,0.015505729663269421
11,5,Florence Henderson,Actor/Actress,Eliminated Week 5,21.0,3,6.0,0.1153846153846153,5,True,0.09792331208085192,0.09792331208085192,percent,-0.017461303303763373
11,5,Jennifer Grey,Actor/Actress,1st Place,25.0,3,2.0,0.1373626373626373,11,False,0.13764598744270715,0.13764598744270715,percent,0.0002833500800698552
11,5,Kurt Warner,Athlete,Eliminated Week 8,24.0,3,3.0,0.1318681318681318,8,False,0.13226975269895316,0.13226975269895316,percent,0.00040162083082137534
11,5,Kyle Massey,Actor/Actress,2nd Place,20.0,3,7.0,0.1098901098901098,11,False,0.11016338960359592,0.11016338960359592,percent,0.0002732797134861187
11,5,Rick Fox,Athlete,Eliminated Week 7,24.0,3,3.0,0.1318681318681318,7,False,0.1322697526989533,0.1322697526989533,percent,0.0004016208308215141
11,6,Audrina Patridge,TV Personality,Eliminated Week 6,31.9998,3,2.0,0.1545889285615941,6,True,0.09960106796247703,0.09960106796247703,percent,-0.05498786059911706
11,6,Brandy,Singer/Rapper,Eliminated Week 9,35.9999,3,1.0,0.1739131484985698,9,False,0.17699114686707995,0.17699114686707995,percent,0.0030779983685101653
11,6,Bristol Palin,TV Personality,3rd Place,27.9998,3,6.0,0.1352651917180396,11,False,0.13767515071873224,0.13767515071873224,percent,0.0024099590006926297
11,6,Jennifer Grey,Actor/Actress,1st Place,29.0,3,5.0,0.1400970921157704,11,False,0.14264586764238818,0.14264586764238818,percent,0.0025487755266177803
11,6,Kurt Warner,Athlete,Eliminated Week 8,21.9999,3,7.0,0.1062800695461289,8,False,0.14790992697794217,0.14790992697794217,percent,0.04162985743181327
11,6,Kyle Massey,Actor/Actress,2nd Place,29.9999,3,4.0,0.1449275432332379,11,False,0.14758817882458816,0.14758817882458816,percent,0.002660635591350269
11,6,Rick Fox,Athlete,Eliminated Week 7,30.0,3,3.0,0.144928026326659,7,False,0.14758866100679233,0.14758866100679233,percent,0.0026606346801333336
11,7,Brandy,Singer/Rapper,Eliminated Week 9,36.5,4,1.0,0.1750599520383693,9,False,0.17511509116049764,0.17511509116049764,percent,5.513912212834482e-05
11,7,Bristol Palin,TV Personality,3rd Place,32.5,4,6.0,0.1558752997601918,11,False,0.16527021798142785,0.16527021798142785,percent,0.00939491822123606
11,7,Jennifer Grey,Actor/Actress,1st Place,36.5,4,1.0,0.1750599520383693,11,False,0.17511509116049764,0.17511509116049764,percent,5.513912212834482e-05
11,7,Kurt Warner,Athlete,Eliminated Week 8,35.0,4,3.0,0.1678657074340527,8,False,0.16792488644151995,0.16792488644151995,percent,5.9179007467241584e-05
11,7,Kyle Massey,Actor/Actress,2nd Place,33.5,4,5.0,0.1606714628297362,11,False,0.16089682141371772,0.16089682141371772,percent,0.00022535858398151087
11,7,Rick Fox,Athlete,Eliminated Week 7,34.5,4,4.0,0.1654676258992805,7,True,0.15567789184233916,0.15567789184233916,percent,-0.009789734056941335
11,8,Brandy,Singer/Rapper,Eliminated Week 9,28.5,3,1.0,0.2150943396226415,9,False,0.21511227637926866,0.21511227637926866,percent,1.7936756627173756e-05
11,8,Bristol Palin,TV Personality,3rd Place,23.5,3,5.0,0.1773584905660377,11,False,0.18110658113772155,0.18110658113772155,percent,0.0037480905716838486
11,8,Jennifer Grey,Actor/Actress,1st Place,28.5,3,1.0,0.2150943396226415,11,False,0.21511227637926866,0.21511227637926866,percent,1.7936756627173756e-05
11,8,Kurt Warner,Athlete,Eliminated Week 8,24.0,3,4.0,0.1811320754716981,8,True,0.17733299623206114,0.17733299623206114,percent,-0.00379907923963696
11,8,Kyle Massey,Actor/Actress,2nd Place,28.0,3,3.0,0.2113207547169811,11,False,0.2113358698716799,0.2113358698716799,percent,1.5115154698791544e-05
11,9,Brandy,Singer/Rapper,Eliminated Week 9,28.5,3,3.0,0.25,9,True,0.23212510249877322,0.23212510249877322,percent,-0.017874897501226783
11,9,Bristol Palin,TV Personality,3rd Place,26.5,3,4.0,0.2324561403508772,11,False,0.24966896214789602,0.24966896214789602,percent,0.01721282179701883
11,9,Jennifer Grey,Actor/Actress,1st Place,30.0,3,1.0,0.2631578947368421,11,False,0.2635324501597949,0.2635324501597949,percent,0.00037455542295278255
11,9,Kyle Massey,Actor/Actress,2nd Place,29.0,3,2.0,0.2543859649122807,11,False,0.2546734851935359,0.2546734851935359,percent,0.00028752028125517137
11,10,Bristol Palin,TV Personality,3rd Place,25.6666,3,3.0,0.3092368897274451,11,False,0.3092368897274451,0.3092368897274451,percent,0.0
11,10,Jennifer Grey,Actor/Actress,1st Place,30.0,3,1.0,0.3614466540883231,11,False,0.3614466540883231,0.3614466540883231,percent,0.0
11,10,Kyle Massey,Actor/Actress,2nd Place,27.3332,3,2.0,0.3293164561842318,11,False,0.3293164561842318,0.3293164561842318,percent,0.0
12,1,Chelsea Kane,Actor/Actress,3rd Place,21.0,3,3.0,0.1014492753623188,11,False,0.10144927536231883,0.10144927536231883,percent,2.7755575615628914e-17
12,1,Chris Jericho,Athlete,Eliminated Week 6,19.0,3,5.0,0.0917874396135265,6,False,0.09178743961352652,0.09178743961352652,percent,1.3877787807814457e-17
12,1,Hines Ward,Athlete,1st Place,21.0,3,3.0,0.1014492753623188,11,False,0.10144927536231883,0.10144927536231883,percent,2.7755575615628914e-17
12,1,Kendra Wilkinson,TV Personality,Eliminated Week 7,18.0,3,7.0,0.0869565217391304,7,False,0.08695652173913042,0.08695652173913042,percent,1.3877787807814457e-17
12,1,Kirstie Alley,Actor/Actress,2nd Place,23.0,3,2.0,0.1111111111111111,11,False,0.11111111111111113,0.11111111111111113,percent,2.7755575615628914e-17
12,1,Mike Catherwood,Radio Personality,Eliminated Week 2,13.0,3,11.0,0.0628019323671497,2,False,0.06280193236714972,0.06280193236714972,percent,1.3877787807814457e-17
12,1,Petra Nemcova,Model,Eliminated Week 5,18.0,3,7.0,0.0869565217391304,5,False,0.08695652173913042,0.08695652173913042,percent,1.3877787807814457e-17
12,1,Ralph Macchio,Actor/Actress,Eliminated Week 9,24.0,3,1.0,0.1159420289855072,9,False,0.11594202898550723,0.11594202898550723,percent,2.7755575615628914e-17
12,1,Romeo,Singer/Rapper,Eliminated Week 8,19.0,3,5.0,0.0917874396135265,8,False,0.09178743961352652,0.09178743961352652,percent,1.3877787807814457e-17
12,1,Sugar Ray Leonard,Athlete,Eliminated Week 4,17.0,3,9.0,0.0821256038647343,4,False,0.08212560386473432,0.08212560386473432,percent,1.3877787807814457e-17
12,1,Wendy Williams,TV Personality,Eliminated Week 3,14.0,3,10.0,0.0676328502415458,3,False,0.06763285024154582,0.06763285024154582,percent,1.3877787807814457e-17
12,2,Chelsea Kane,Actor/Actress,3rd Place,18.0,3,7.0,0.0833333333333333,11,False,0.08333333333333334,0.08333333333333334,percent,4.163336342344337e-17
12,2,Chris Jericho,Athlete,Eliminated Week 6,23.0,3,1.0,0.1064814814814814,6,False,0.10648148148148144,0.10648148148148144,percent,4.163336342344337e-17
12,2,Hines Ward,Athlete,1st Place,23.0,3,1.0,0.1064814814814814,11,False,0.10648148148148144,0.10648148148148144,percent,4.163336342344337e-17
12,2,Kendra Wilkinson,TV Personality,Eliminated Week 7,19.0,3,6.0,0.0879629629629629,7,False,0.08796296296296294,0.08796296296296294,percent,4.163336342344337e-17
12,2,Kirstie Alley,Actor/Actress,2nd Place,20.0,3,5.0,0.0925925925925925,11,False,0.09259259259259255,0.09259259259259255,percent,4.163336342344337e-17
12,2,Mike Catherwood,Radio Personality,Eliminated Week 2,17.0,3,9.0,0.0787037037037037,2,True,0.07870370370370375,0.07870370370370375,percent,4.163336342344337e-17
12,2,Petra Nemcova,Model,Eliminated Week 5,18.0,3,7.0,0.0833333333333333,5,False,0.08333333333333334,0.08333333333333334,percent,4.163336342344337e-17
12,2,Ralph Macchio,Actor/Actress,Eliminated Week 9,21.0,3,4.0,0.0972222222222222,9,False,0.09722222222222224,0.09722222222222224,percent,4.163336342344337e-17
12,2,Romeo,Singer/Rapper,Eliminated Week 8,23.0,3,1.0,0.1064814814814814,8,False,0.10648148148148144,0.10648148148148144,percent,4.163336342344337e-17
12,2,Sugar Ray Leonard,Athlete,Eliminated Week 4,17.0,3,9.0,0.0787037037037037,4,False,0.07870370370370375,0.07870370370370375,percent,4.163336342344337e-17
12,2,Wendy Williams,TV Personality,Eliminated Week 3,17.0,3,9.0,0.0787037037037037,3,False,0.07870370370370375,0.07870370370370375,percent,4.163336342344337e-17
12,3,Chelsea Kane,Actor/Actress,3rd Place,23.0,3,3.0,0.1074766355140186,11,False,0.10747663551401865,0.10747663551401865,percent,4.163336342344337e-17
12,3,Chris Jericho,Athlete,Eliminated Week 6,21.0,3,5.0,0.0981308411214953,6,False,0.09813084112149534,0.09813084112149534,percent,4.163336342344337e-17
12,3,Hines Ward,Athlete,1st Place,25.0,3,1.0,0.116822429906542,11,False,0.11682242990654206,0.11682242990654206,percent,5.551115123125783e-17
12,3,Kendra Wilkinson,TV Personality,Eliminated Week 7,23.0,3,3.0,0.1074766355140186,7,False,0.10747663551401865,0.10747663551401865,percent,4.163336342344337e-17
12,3,Kirstie Alley,Actor/Actress,2nd Place,21.0,3,5.0,0.0981308411214953,11,False,0.09813084112149534,0.09813084112149534,percent,4.163336342344337e-17
12,3,Petra Nemcova,Model,Eliminated Week 5,25.0,3,1.0,0.116822429906542,5,False,0.11682242990654206,0.11682242990654206,percent,5.551115123125783e-17
12,3,Ralph Macchio,Actor/Actress,Eliminated Week 9,21.0,3,5.0,0.0981308411214953,9,False,0.09813084112149534,0.09813084112149534,percent,4.163336342344337e-17
12,3,Romeo,Singer/Rapper,Eliminated Week 8,20.0,3,8.0,0.0934579439252336,8,False,0.09345794392523364,0.09345794392523364,percent,4.163336342344337e-17
12,3,Sugar Ray Leonard,Athlete,Eliminated Week 4,20.0,3,8.0,0.0934579439252336,4,False,0.09345794392523364,0.09345794392523364,percent,4.163336342344337e-17
12,3,Wendy Williams,TV Personality,Eliminated Week 3,15.0,3,10.0,0.0700934579439252,3,True,0.07009345794392523,0.07009345794392523,percent,2.7755575615628914e-17
12,4,Chelsea Kane,Actor/Actress,3rd Place,26.0,3,1.0,0.1262135922330097,11,False,0.1264957752698649,0.1264957752698649,percent,0.00028218303685520474
12,4,Chris Jericho,Athlete,Eliminated Week 6,23.0,3,4.0,0.1116504854368932,6,False,0.11189764568017796,0.11189764568017796,percent,0.0002471602432847636
12,4,Hines Ward,Athlete,1st Place,25.0,3,2.0,0.1213592233009708,11,False,0.12163288253398817,0.12163288253398817,percent,0.00027365923301736483
12,4,Kendra Wilkinson,TV Personality,Eliminated Week 7,18.0,3,9.0,0.087378640776699,7,False,0.10104509017888415,0.10104509017888415,percent,0.013666449402185143
12,4,Kirstie Alley,Actor/Actress,2nd Place,22.0,3,7.0,0.1067961165048543,11,False,0.1070184498555807,0.1070184498555807,percent,0.00022233335072641136
12,4,Petra Nemcova,Model,Eliminated Week 5,23.0,3,4.0,0.1116504854368932,5,False,0.11189764508726266,0.11189764508726266,percent,0.0002471596503694634
12,4,Ralph Macchio,Actor/Actress,Eliminated Week 9,25.0,3,2.0,0.1213592233009708,9,False,0.12163288292421114,0.12163288292421114,percent,0.0002736596232403299
12,4,Romeo,Singer/Rapper,Eliminated Week 8,23.0,3,4.0,0.1116504854368932,8,False,0.11189764508726266,0.11189764508726266,percent,0.0002471596503694634
12,4,Sugar Ray Leonard,Athlete,Eliminated Week 4,21.0,3,8.0,0.1019417475728155,4,True,0.08648198338276765,0.08648198338276765,percent,-0.015459764190047853
12,5,Chelsea Kane,Actor/Actress,3rd Place,26.0,3,2.0,0.134020618556701,11,False,0.13402061855670103,0.13402061855670103,percent,2.7755575615628914e-17
12,5,Chris Jericho,Athlete,Eliminated Week 6,26.0,3,2.0,0.134020618556701,6,False,0.13402061855670103,0.13402061855670103,percent,2.7755575615628914e-17
12,5,Hines Ward,Athlete,1st Place,27.0,3,1.0,0.1391752577319587,11,False,0.13917525773195874,0.13917525773195874,percent,2.7755575615628914e-17
12,5,Kendra Wilkinson,TV Personality,Eliminated Week 7,22.0,3,6.0,0.1134020618556701,7,False,0.11340206185567013,0.11340206185567013,percent,2.7755575615628914e-17
12,5,Kirstie Alley,Actor/Actress,2nd Place,23.0,3,5.0,0.1185567010309278,11,False,0.11855670103092783,0.11855670103092783,percent,2.7755575615628914e-17
12,5,Petra Nemcova,Model,Eliminated Week 5,22.0,3,6.0,0.1134020618556701,5,True,0.11340206185567013,0.11340206185567013,percent,2.7755575615628914e-17
12,5,Ralph Macchio,Actor/Actress,Eliminated Week 9,22.0,3,6.0,0.1134020618556701,9,False,0.11340206185567013,0.11340206185567013,percent,2.7755575615628914e-17
12,5,Romeo,Singer/Rapper,Eliminated Week 8,26.0,3,2.0,0.134020618556701,8,False,0.13402061855670103,0.13402061855670103,percent,2.7755575615628914e-17
12,6,Chelsea Kane,Actor/Actress,3rd Place,28.0,3,1.0,0.1555555555555555,11,False,0.15555555555555553,0.15555555555555553,percent,2.7755575615628914e-17
12,6,Chris Jericho,Athlete,Eliminated Week 6,22.0,3,7.0,0.1222222222222222,6,True,0.12222222222222223,0.12222222222222223,percent,2.7755575615628914e-17
12,6,Hines Ward,Athlete,1st Place,27.0,3,3.0,0.15,11,False,0.15000000000000002,0.15000000000000002,percent,2.7755575615628914e-17
12,6,Kendra Wilkinson,TV Personality,Eliminated Week 7,25.0,3,5.0,0.1388888888888889,7,False,0.13888888888888892,0.13888888888888892,percent,2.7755575615628914e-17
12,6,Kirstie Alley,Actor/Actress,2nd Place,26.0,3,4.0,0.1444444444444444,11,False,0.14444444444444443,0.14444444444444443,percent,2.7755575615628914e-17
12,6,Ralph Macchio,Actor/Actress,Eliminated Week 9,24.0,3,6.0,0.1333333333333333,9,False,0.13333333333333333,0.13333333333333333,percent,2.7755575615628914e-17
12,6,Romeo,Singer/Rapper,Eliminated Week 8,28.0,3,1.0,0.1555555555555555,8,False,0.15555555555555553,0.15555555555555553,percent,2.7755575615628914e-17
12,7,Chelsea Kane,Actor/Actress,3rd Place,32.0,4,3.0,0.169761273209549,11,False,0.1697534865757881,0.1697534865757881,percent,-7.786633760914485e-06
12,7,Hines Ward,Athlete,1st Place,33.0,4,1.0,0.1750663129973474,11,False,0.17506262782290863,0.17506262782290863,percent,-3.685174438772254e-06
12,7,Kendra Wilkinson,TV Personality,Eliminated Week 7,30.5,4,4.0,0.1618037135278514,7,True,0.1582720726635321,0.1582720726635321,percent,-0.0035316408643192854
12,7,Kirstie Alley,Actor/Actress,2nd Place,30.0,4,5.0,0.1591511936339522,11,False,0.1609245925574313,0.1609245925574313,percent,0.001773398923479108
12,7,Ralph Macchio,Actor/Actress,Eliminated Week 9,33.0,4,1.0,0.1750663129973474,9,False,0.17506262782290863,0.17506262782290863,percent,-3.685174438772254e-06
12,7,Romeo,Singer/Rapper,Eliminated Week 8,30.0,4,5.0,0.1591511936339522,8,False,0.1609245925574313,0.1609245925574313,percent,0.001773398923479108
12,8,Chelsea Kane,Actor/Actress,3rd Place,27.5,3,1.0,0.2115384615384615,11,False,0.21213768855949036,0.21213768855949036,percent,0.0005992270210288531
12,8,Hines Ward,Athlete,1st Place,27.0,3,2.0,0.2076923076923077,11,False,0.20827883842939615,0.20827883842939615,percent,0.0005865307370884476
12,8,Kirstie Alley,Actor/Actress,2nd Place,26.5,3,3.0,0.2038461538461538,11,False,0.20442354505186125,0.20442354505186125,percent,0.0005773912057074615
12,8,Ralph Macchio,Actor/Actress,Eliminated Week 9,23.0,3,5.0,0.1769230769230769,9,False,0.1991184255180877,0.1991184255180877,percent,0.022195348595010794
12,8,Romeo,Singer/Rapper,Eliminated Week 8,26.0,3,4.0,0.2,8,True,0.17604150244116457,0.17604150244116457,percent,-0.023958497558835445
12,9,Chelsea Kane,Actor/Actress,3rd Place,36.5,3,1.0,0.3106382978723404,11,False,0.31063829787234043,0.31063829787234043,percent,5.551115123125783e-17
12,9,Hines Ward,Athlete,1st Place,30.0,3,2.0,0.2553191489361702,11,False,0.25531914893617025,0.25531914893617025,percent,5.551115123125783e-17
12,9,Kirstie Alley,Actor/Actress,2nd Place,27.0,3,3.0,0.2297872340425532,11,False,0.22978723404255322,0.22978723404255322,percent,2.7755575615628914e-17
12,9,Ralph Macchio,Actor/Actress,Eliminated Week 9,24.0,3,4.0,0.2042553191489361,9,True,0.20425531914893613,0.20425531914893613,percent,2.7755575615628914e-17
12,10,Chelsea Kane,Actor/Actress,3rd Place,29.666600000000003,3,1.0,0.3396948007112996,11,False,0.33969480071129965,0.33969480071129965,percent,5.551115123125783e-17
12,10,Hines Ward,Athlete,1st Place,29.666600000000003,3,1.0,0.3396948007112996,11,False,0.33969480071129965,0.33969480071129965,percent,5.551115123125783e-17
12,10,Kirstie Alley,Actor/Actress,2nd Place,27.9999,3,3.0,0.3206103985774007,11,False,0.32061039857740076,0.32061039857740076,percent,5.551115123125783e-17
13,1,Carson Kressley,TV Personality,Eliminated Week 5,17.0,3,7.0,0.0783410138248847,5,False,0.07834101382488474,0.07834101382488474,percent,4.163336342344337e-17
13,1,Chaz Bono,TV Personality,Eliminated Week 6,17.0,3,7.0,0.0783410138248847,6,False,0.07834101382488474,0.07834101382488474,percent,4.163336342344337e-17
13,1,Chynna Phillips,Singer/Rapper,Eliminated Week 4,22.0,3,1.0,0.1013824884792626,4,False,0.10138248847926265,0.10138248847926265,percent,5.551115123125783e-17
13,1,David Arquette,Actor/Actress,Eliminated Week 7,18.0,3,6.0,0.0829493087557603,7,False,0.08294930875576034,0.08294930875576034,percent,4.163336342344337e-17
13,1,Elisabetta Canalis,Actor/Actress,Eliminated Week 2,15.0,3,11.0,0.0691244239631336,2,False,0.06912442396313365,0.06912442396313365,percent,4.163336342344337e-17
13,1,Hope Solo,Athlete,Eliminated Week 9,21.0,3,3.0,0.0967741935483871,9,False,0.09677419354838715,0.09677419354838715,percent,5.551115123125783e-17
13,1,J.R. Martinez,Actor/Actress,1st Place,22.0,3,1.0,0.1013824884792626,11,False,0.10138248847926265,0.10138248847926265,percent,5.551115123125783e-17
13,1,Kristin Cavallari,TV Personality,Eliminated Week 3,19.0,3,5.0,0.0875576036866359,3,False,0.08755760368663595,0.08755760368663595,percent,5.551115123125783e-17
13,1,Metta World Peace (Ron),Athlete,Eliminated Week 1,14.0,3,12.0,0.064516129032258,1,True,0.06451612903225803,0.06451612903225803,percent,4.163336342344337e-17
13,1,Nancy Grace,TV Personality,Eliminated Week 8,16.0,3,9.0,0.0737327188940092,8,False,0.07373271889400924,0.07373271889400924,percent,4.163336342344337e-17
13,1,Ricki Lake,Actor/Actress,3rd Place,20.0,3,4.0,0.0921658986175115,11,False,0.09216589861751155,0.09216589861751155,percent,5.551115123125783e-17
13,1,Rob Kardashian,TV Personality,2nd Place,16.0,3,9.0,0.0737327188940092,11,False,0.07373271889400924,0.07373271889400924,percent,4.163336342344337e-17
13,2,Carson Kressley,TV Personality,Eliminated Week 5,18.0,3,9.0,0.0807174887892376,5,False,0.08451883328164456,0.08451883328164456,percent,0.0038013444924069606
13,2,Chaz Bono,TV Personality,Eliminated Week 6,17.0,3,11.0,0.0762331838565022,6,False,0.08900313821437995,0.08900313821437995,percent,0.012769954357877755
13,2,Chynna Phillips,Singer/Rapper,Eliminated Week 4,21.0,3,4.0,0.0941704035874439,4,False,0.09455526355996068,0.09455526355996068,percent,0.00038485997251677673
13,2,David Arquette,Actor/Actress,Eliminated Week 7,18.0,3,9.0,0.0807174887892376,7,False,0.08451883328164445,0.08451883328164445,percent,0.0038013444924068496
13,2,Elisabetta Canalis,Actor/Actress,Eliminated Week 2,21.0,3,4.0,0.0941704035874439,2,True,0.07106591848343823,0.07106591848343823,percent,-0.023104485104005673
13,2,Hope Solo,Athlete,Eliminated Week 9,19.0,3,8.0,0.085201793721973,9,False,0.08555038954958062,0.08555038954958062,percent,0.0003485958276076284
13,2,J.R. Martinez,Actor/Actress,1st Place,22.0,3,2.0,0.0986547085201793,11,False,0.09905809043602805,0.09905809043602805,percent,0.00040338191584875227
13,2,Kristin Cavallari,TV Personality,Eliminated Week 3,22.0,3,2.0,0.0986547085201793,3,False,0.09905809043602815,0.09905809043602815,percent,0.0004033819158488494
13,2,Nancy Grace,TV Personality,Eliminated Week 8,21.0,3,4.0,0.0941704035874439,8,False,0.09455527122011995,0.09455527122011995,percent,0.0003848676326760475
13,2,Ricki Lake,Actor/Actress,3rd Place,23.0,3,1.0,0.1031390134529148,11,False,0.10356090255147316,0.10356090255147316,percent,0.00042188909855835066
13,2,Rob Kardashian,TV Personality,2nd Place,21.0,3,4.0,0.0941704035874439,11,False,0.09455526898570231,0.09455526898570231,percent,0.0003848653982584105
13,3,Carson Kressley,TV Personality,Eliminated Week 5,23.0,3,8.0,0.0970464135021097,5,False,0.09774728082366145,0.09774728082366145,percent,0.0007008673215517514
13,3,Chaz Bono,TV Personality,Eliminated Week 6,18.0,3,10.0,0.0759493670886076,6,False,0.09828068904292718,0.09828068904292718,percent,0.022331321954319583
13,3,Chynna Phillips,Singer/Rapper,Eliminated Week 4,26.0,3,2.0,0.1097046413502109,4,False,0.11047794730961781,0.11047794730961781,percent,0.0007733059594069169
13,3,David Arquette,Actor/Actress,Eliminated Week 7,24.0,3,4.0,0.1012658227848101,7,False,0.10201067541290966,0.10201067541290966,percent,0.0007448526280995627
13,3,Hope Solo,Athlete,Eliminated Week 9,24.0,3,4.0,0.1012658227848101,9,False,0.10201067729255624,0.10201067729255624,percent,0.0007448545077461399
13,3,J.R. Martinez,Actor/Actress,1st Place,26.0,3,2.0,0.1097046413502109,11,False,0.11047794590299667,0.11047794590299667,percent,0.0007733045527857779
13,3,Kristin Cavallari,TV Personality,Eliminated Week 3,24.0,3,4.0,0.1012658227848101,3,True,0.07296423334672468,0.07296423334672468,percent,-0.028301589438085417
13,3,Nancy Grace,TV Personality,Eliminated Week 8,21.0,3,9.0,0.0886075949367088,8,False,0.08924910531642154,0.08924910531642154,percent,0.0006415103797127314
13,3,Ricki Lake,Actor/Actress,3rd Place,27.0,3,1.0,0.1139240506329113,11,False,0.11477076774549952,0.11477076774549952,percent,0.0008467171125882134
13,3,Rob Kardashian,TV Personality,2nd Place,24.0,3,4.0,0.1012658227848101,11,False,0.1020106778066852,0.1020106778066852,percent,0.0007448550218751016
13,4,Carson Kressley,TV Personality,Eliminated Week 5,20.0,3,9.0,0.0956937799043062,5,False,0.10036007839575864,0.10036007839575864,percent,0.004666298491452434
13,4,Chaz Bono,TV Personality,Eliminated Week 6,21.0,3,6.0,0.1004784688995215,6,False,0.10049420558495278,0.10049420558495278,percent,1.573668543128348e-05
13,4,Chynna Phillips,Singer/Rapper,Eliminated Week 4,21.0,3,6.0,0.1004784688995215,4,True,0.09557538940054335,0.09557538940054335,percent,-0.004903079498978155
13,4,David Arquette,Actor/Actress,Eliminated Week 7,23.0,3,5.0,0.1100478468899521,7,False,0.11004796881696216,0.11004796881696216,percent,1.2192701005775408e-07
13,4,Hope Solo,Athlete,Eliminated Week 9,24.0,3,3.0,0.1148325358851674,9,False,0.1148628698909557,0.1148628698909557,percent,3.033400578830725e-05
13,4,J.R. Martinez,Actor/Actress,1st Place,26.0,3,2.0,0.124401913875598,11,False,0.12446636894034319,0.12446636894034319,percent,6.445506474518636e-05
13,4,Nancy Grace,TV Personality,Eliminated Week 8,21.0,3,6.0,0.1004784688995215,8,False,0.10049420558459649,0.10049420558459649,percent,1.5736685074985157e-05
13,4,Ricki Lake,Actor/Actress,3rd Place,29.0,3,1.0,0.138755980861244,11,False,0.1388360434946762,0.1388360434946762,percent,8.00626334322152e-05
13,4,Rob Kardashian,TV Personality,2nd Place,24.0,3,3.0,0.1148325358851674,11,False,0.11486286989121153,0.11486286989121153,percent,3.033400604413039e-05
13,5,Carson Kressley,TV Personality,Eliminated Week 5,19.0,3,8.0,0.101063829787234,5,True,0.10106382978723402,0.10106382978723402,percent,2.7755575615628914e-17
13,5,Chaz Bono,TV Personality,Eliminated Week 6,21.0,3,7.0,0.1117021276595744,6,False,0.11170212765957444,0.11170212765957444,percent,4.163336342344337e-17
13,5,David Arquette,Actor/Actress,Eliminated Week 7,25.0,3,2.0,0.1329787234042553,7,False,0.13297872340425534,0.13297872340425534,percent,5.551115123125783e-17
13,5,Hope Solo,Athlete,Eliminated Week 9,24.0,3,4.0,0.1276595744680851,9,False,0.12765957446808515,0.12765957446808515,percent,5.551115123125783e-17
13,5,J.R. Martinez,Actor/Actress,1st Place,28.0,3,1.0,0.1489361702127659,11,False,0.14893617021276595,0.14893617021276595,percent,5.551115123125783e-17
13,5,Nancy Grace,TV Personality,Eliminated Week 8,22.0,3,6.0,0.1170212765957446,8,False,0.11702127659574464,0.11702127659574464,percent,4.163336342344337e-17
13,5,Ricki Lake,Actor/Actress,3rd Place,24.0,3,4.0,0.1276595744680851,11,False,0.12765957446808515,0.12765957446808515,percent,5.551115123125783e-17
13,5,Rob Kardashian,TV Personality,2nd Place,25.0,3,2.0,0.1329787234042553,11,False,0.13297872340425534,0.13297872340425534,percent,5.551115123125783e-17
13,6,Chaz Bono,TV Personality,Eliminated Week 6,19.0,3,7.0,0.1144578313253012,6,True,0.11445783132530121,0.11445783132530121,percent,1.3877787807814457e-17
